id,text,label
18999,"Hollinger Adds 2 Independent Directors Hollinger Inc., the scandal-plagued parent of newspaper publisher Hollinger International Inc., Tuesday said it increased the number of independent directors on its board to five from three.",2
19000,Minister defends march decision The rural affairs minister defends his decision to drop out of a right to roam march amid the threat of protests.,0
19001,"Researchers find new dinosaur with feathers The ancient family tree where all the world #39;s birds perch is getting bigger, odder and older, scientists announced Wednesday. In a report in Thursday #39;s issue of the journal Nature, paleontologists ",3
19002,"Conoco Phillips buys 7.6 in Lukoil for \$2 bn Front-runner Conoco Phillips today won the auction for 7.6 per cent of Russian oil and gas group Lukoil, bidding some \$2 billion, in a deal that also takes the US group into a joint venture to exploit the Timan-Pechora area of Russia.",2
19003,"Child porn fight gets \$5M Ontario police forces will get \$5 million to develop a co-ordinated strategy to fight Internet child pornography, Attorney General Michael Bryant said yesterday.",3
19004,PalmSource Smartens Up OS for Mobile Phones Analysts said the smartphone enhancements hold the potential to bring PalmSource into an expanding market that still has room despite early inroads by Symbian and Microsoft.,3
19005,Crude Oil Falls After US Supplies Rise More Than Expected Crude oil futures fell after a US Energy Department report showed rising imports boosted inventories by three times the amount analysts forecast.,2
19006,Seiko Epson unveil updated micro flying robot Seiko Epson have unveiled their latest wireless flying micro-robot named the FR-II. The successor to the FR robot the latest micromechatronic contraption has a number of improvements. It is 2.3g heavier than the original FR at 12.3g but does away with the ...,3
19007,"After Arafat Death, Sharon Vows to Pursue Gaza Plan  JERUSALEM (Reuters) - Israeli Prime Minister Ariel Sharon  said on Thursday Yasser Arafat's death could be a turning point  for peacemaking but he would pursue a unilateral plan that  would strip Palestinians of some land they want for a state.",0
19008,India 'overruns' separatist camps The Indian army says it has overrun scores of camps in a four-week drive against separatists in the north-east.,0
19009,Is Syracuse Football on Permanent Slide? (AP) AP - The players hear it and so do the coaches. The perception is out there that Syracuse football is in a downward spiral.,1
19010,"Venus Williams beats Sprem to reach second round Venus Williams reached the second round of the Swisscom Challenge with a 6-2, 6-2 victory Tuesday over Karolina Sprem, who upset her in the second round at Wimbledon.",1
19011,"Free security SW to members: AOL The anti virus software will be available when subscribers download a new version of AOL #39;s client software, AOL 9.0 Security Edition, in November.",3
19012,"Costa, Davidenko Bounced in Bucharest  BUCHAREST (Reuters) - Third seed Albert Costa and fifth  seeded Russian Nikolay Davidenko were knocked out of the  Romanian Open tennis tournament Monday, losing in the first  round to unseeded opponents.",1
19013,"U.S., Iraqis Battle Resistance in Samarra SAMARRA, Iraq - Sporadic gunfire echoed through this Sunni Muslim stronghold Saturday as U.S. and Iraqi forces battled pockets of resistance a day after the start of what appeared to be the first major push to regain control of a string of cities before elections in January...",0
19014,"Hot Topic: Color Open your eyes to virtual color proofing. Explore the new pro/color site to learn how you can make your all-digital design workflow truly all digital. You #146;ll also discover what hues color the worlds of leading designers, tools and resources for achieving optimal color and more.  Dec 01",3
19015,"Seiko Epson puts on show world #39;s lightest flying robot Seiko Epson Corp. announced Wednesday it had developed the world #39;s lightest flying microrobot, with a weight of just 8.6 grams without its battery, or 12.3 grams with the battery installed. ",3
19016,Vera Drake up for European prize Vera Drake and Bad Education are among the nominees for the European Film Academy Awards.,0
19017,"US Airways Says Not Selling Aircraft (Reuters) Reuters - US Airways  said on\Saturday it has no current plans to reduce its fleet of\aircraft, disputing postings on the Internet that the bankrupt\carrier has put planes up for sale.",2
19018,"Paralympic team gets hand from area coach The junior varsity girls' soccer team at Bishop Fenwick High School in Peabody is going to have to do without its coach, Jennifer Walsh Beardsell, for a few weeks. She'll be in Athens working as a massage therapist for the athletes at the Paralympic Games, which begin Sept. 17.",1
19019,"Launch of Israeli Spy Satellite Fails (Reuters) Reuters - A rocket carrying an Israeli spy\satellite crashed shortly after liftoff on Monday, officials\said.",3
19020,Chronology of Key Events in Kobe Bryant (AP) AP - Timeline of the sexual assault case against Los Angeles Lakers star Kobe Bryant:,1
19021,USS Cole Prosecution Seeks Death Penalty (AP) AP - A trial into the almost four-year-old bombing of a U.S. warship in Aden Harbor that killed 17 Navy sailors concluded Wednesday with prosecutors seeking the death penalty for six defendants.,0
19022,Weather gets 3D gaming makeover BBC weather is to use 3D gaming graphics technology to make its bulletins more realistic and accurate.,0
19023,Australia to require Aboriginals to make agreements in return for welfare (AFP) AFP - Australia signalled a new hardline approach on welfare for its Aboriginal people as it vowed to end  quot;sit-down money quot; -- generous handouts for doing little.,0
19024,"Key Ruling Due on Inmates of 'Britain's Guantanamo'  LONDON (Reuters) - Britain's highest court decides on  Thursday how far human rights can be restricted in the ""war on  terror"" in a major judgment on detaining suspected foreign  extremists without trial.",0
19025,"Tyson Foods Reports Lower Earnings  CHICAGO (Reuters) - Tyson Foods Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=TSN.N target=/stocks/quickinfo/fullquote""&gt;TSN.N&lt;/A&gt;, the nation's  largest meat producer, on Monday reported a sharp drop in  quarterly earnings due in part to poor results in its beef  segment.",2
19026,Blair says Iraq report shows sanctions weren #39;t working LONDON British Prime Minister Tony Blair says it #39;s just more proof that Saddam Hussein was trying to pull a fast one on the United Nations.,0
19027,"Ankle injury rules McNamara out for month However, he twisted it badly when trying to prevent Barca from scoring their second goal at Celtic Park. Celtic said on Wednesday the defender would be out for between four and six weeks.",1
19028,"Yahoo, Adobe Team Up for New Web Services (AP) AP - Stepping up the heated battle of online search and services, Yahoo Inc. and Adobe Systems Inc. have joined forces to tap each others' customers and put Web search features into Adobe's popular Acrobat Reader software.",3
19029,"DaimlerChrysler, GM in ioint hybrid plan BEIJING, Dec. 14 -- General Motors and DaimlerChrysler will jointly develop a gasoline-electric powered car to match Toyota and Honda in so-called hybrid vehicles that save fuel and cut emissions.",2
19030,"NASA launches Swift, to track gamma rays WASHINGTON, Nov 20 (AFP) - NASA launched Saturday its Swift satellite, which will track huge explosions of gamma rays, the US space agency said.",3
19031,Belgium rounds on former colony Belgium's foreign minister criticises politicians in the DR Congo over the country's slow transition to democracy.,0
19032,"Stocks up on positive consumer price report NEW YORK (AP) - A drop in consumer prices and a decline in crude oil futures Tuesday allowed investors to put aside worries about inflation, at least for the short term, and they sent stocks modestly higher. ",2
19033,"RIAA files 761 new file-trading lawsuits The Recording Industry Association of America (RIAA) has filed new lawsuits against 761 people who allegedly use peer-to-peer (P-to-P) software to trade music files without permission, the trade group announced Thursday.",3
19034,"Cingular posts \$650M with AT amp;T Says that amount would have been earned for the first 9 months of 2004, before AT amp;T purchase. LOS ANGELES, (Reuters) - Cingular Wireless would have posted a net profit of \$650 million for the first nine months ",2
19035,"third quarter piles up losses for insurers New York - The property insurance industry sustained record third-quarter losses this year after a series of storms, according to an actuarial firm #39;s preliminary estimate.",2
19036,"Giants closing in on Dodgers Forget this wacky, complicated wild-card puzzle. The Giants ought to go for the whole kit and caboodle now and make things simple.",1
19037,Slesarenko wins high jump Slesarenko cleared 2.04m at the first attempt which none of her rivals could match and she went on to set a new Olympic record of 2.06.,1
19038,"Lithuanian vote in second phase Lithuania #39;s second round of general elections got under way on Sunday, with a recent-formed party threatening to force its way into government.",0
19039,"Democratic Senator Urges Energy Reform (AP) AP - Congress must pass legislation to protect the nation's electricity grid if it wants to avoid repeats of the devastating outages that rolled across eight states last year, Sen. Maria Cantwell, D-Wash., said Saturday.",0
19040,"Consumer Prices Fell Modestly in July Consumer prices fell by 0.1 percent in July as gasoline costs posted their biggest decline in eight months, the government reported today.",2
19041,"Soccer: Del Neri appointed Roma coach ROME : Luigi Del Neri has been appointed coach of AS Roma, the troubled Serie A club confirmed. Del Neri arrived here Wednesday morning and went immediately to the home of Roma president Franco Sensi to iron out last minute details of the contract.",1
19042,"Two bombs explode in Thailand injuring 20 : Two bombs exploded Friday near a teashop and wounded 20 people in southern Thailand, police said, asviolence continued unabated in the Muslim-majority region whereresidents are seething over the deaths of 78 men while in ",0
19043,Former CA chief indicted; company reaches accord update Former CEO Sanjay Kumar is indicted as Computer Associates agrees to a \$225 million settlement in an ongoing accounting probe.,3
19044,"Singh Bests Weir Vijay Singh won another dramatic duel by beating Mike Weir Sunday in a playoff at the Canadian Open in Oakville, Ontario, and denying the fans a celebration they have wanted for 50 years.",1
19045,"Grim Picture of Gaza's Mayhem  GAZA CITY -- Jumaa Saqqa, a senior physician at Gaza's Shifa Hospital, shuffled through a thick stack of photographs like a deck of playing cards. These are cherished possessions -- pictures of friends and neighbors, babies and children, famous people, militants, elderly men and women. Occasionally his eyes lit up as if he'd found an ace, and he flipped the picture on the desk.",0
19046,"Fungus hits US soybeans An aggressive fungal disease known as soybean rust has been found on plants in Louisiana, the first US case, threatening a crop valued at \$17.",2
19047,"US women back on right track The US Women #39;s National Team did not string together a complete 90 minutes of soccer in beating Japan 2-1 in its Olympic quarterfinal on Friday, however, it was the side #39;s finest performance of the tournament so far.",1
19048,"U.S. Troops Training for Iraq in Israel -Paper (Reuters) Reuters - U.S. troops from Iraq are being\trained by the Israeli army in urban and guerrilla warfare\tactics at a military base in Israel, a local newspaper said on\Wednesday.",0
19049,Kewell fit for Liverpool Socceroo Harry Kewell has played down any injury concerns that arose from Tuesday night #39;s Confederations Cup play-off victory over the Solomon Islands and declared himself fit to take his place in the Liverpool line-up this weekend.,1
19050,"Fear and Laptops on the Campaign Trail The bloggers covering the presidential race are maverick, funny, mostly partisan and always hypercaffeinated. Are they ruining political journalism or recharging it?",3
19051,"AP: Group Finds Cave Linked to Baptist KIBBUTZ TZUBA, Israel - Archaeologists said Monday they have found a cave where they believe John the Baptist anointed many of his disciples - a huge cistern with 28 steps leading to an underground pool of water.    During an exclusive tour of the cave by The Associated Press, archaeologists presented wall carvings they said tell the story of the fiery New Testament preacher, as well as a stone they believe was used for ceremonial foot washing...",0
19052,"With 9/11 as G.O.P. Backdrop, Families Express Raw Emotions A survey by The New York Times shows that those who lost a loved one in the 9/11 attacks differ from the public at large on some political and national issues.",0
19053,"Car Bombers Strike Near Green Zone, 7 Dead  BAGHDAD (Reuters) - A double suicide car bomb attack  devastated a police station just outside Baghdad's fortified  Green Zone on Saturday, killing seven people and wounding 57 in  the latest strike against Iraq's beleaguered security forces.",0
19054,"Banks #39; hidden fees fuel ire From bank accounts and mortgages to credit cards and car loans, let the buyer beware: Financial fees are on the rise. And many are just waiting to blindside you.",2
19055,"Man United midfielder Roy Keane charged with assault Manchester United midfielder Roy Keane was charged with assault and criminal damage Tuesday over an alleged confrontation with a 16-year-old boy, Manchester police said.",1
19056,"Judge OKs US Airways #39; plan to cut pay by 21 The unraveling of the ailing airline industry picked up speed Friday as a bankruptcy judge granted US Airways authority to temporarily cut the pay of its union workers by 21 percent, comparing the airline #39;s financial outlook to  quot;a ticking fiscal time bomb ",2
19057,"Martha to judge: Send me to jail ASAP Speaking in a light-bathed room where her media company holds meetings and photo shoots, Martha Stewart announced Wednesday she would voluntarily begin serving her five-month prison term ",2
19058,"Execs Tell Congress of More Insurance Woes (AP) AP - Revelations of bid-rigging within the insurance industry may lead Congress to a ""Pandora's box"" of unethical conduct, a top investigator told Congress on Tuesday, just before two more executives pleaded guilty.",0
19059,Firefox browser takes on Microsoft Microsoft's popular Internet Explorer has a serious rival in the Firefox browser.,3
19060,"Powell to Visit Brazil, Talk With Leaders Secretary of State Colin Powell will visit Brazil Oct. 6-8 for talks with officials on Latin American issues and other topics.",0
19061,Knicks Nip Hawks 110-109 in Overtime (AP) AP - Jamal Crawford's 3-pointer with 3.4 seconds left in overtime lifted the New York Knicks to a 110-109 win over the Atlanta Hawks on Tuesday night.,1
19062,Gaza schoolgirl dies of injuries A Palestinian schoolgirl has died after being struck when Israeli troops fired at her school in Gaza on Tuesday.,0
19063,"Private Craft Closes In on X Prize After an unprecedented span of just five days, SpaceShipOne is ready for a return trip to space on Monday, its final flight to clinch a \$10 million prize.",3
19064,"- UMPIRES: Home,Andy Fletcher; First, Tim Welke; Second, Gary &lt;b&gt;...&lt;/b&gt; - Lew Ford flied out to right. None on with one out and Jacque Jones due up. - Jacque Jones grounded out to second. None on with two out and Torii Hunter due up.",1
19065,"Investing: Cutting your  #39;energy tax #39; Record-setting natural gas and oil prices are teaming up to create a winter of discontent for many households. With crude oil breaking \$50 a barrel and continuing to climb, it is time to consider how to offset ",2
19066,"Fouts, Coryell gang never did it better Now we know how it used to be for those French Foreign Legionnaires, dying of thirst, out of sweat, lost and hopeless, blinded by sandstorms, crawling through the desert - and then seeing Victoria Falls.",1
19067,"Seven dead in Afghan attacks as vote count resumes KABUL : Seven people including two US soldiers died in explosions in Afghanistan, officials said, as early results from historic elections gave President Hamid Karzai a strong lead over his rivals.",0
19068,"Dow winds blow in favour of Kerry INVESTORS and traders lean to the Republicans, but the Dow is sending a signal that George W. Bush is going to lose office. Since 1904, the incumbent has failed to win re-election if the Dow falls by 0.5 per cent or more in October.",2
19069,"McDonald's Bell Steps Down Due to Cancer (Reuters) Reuters - McDonald's Corp. said on Monday\that Charlie Bell, its 44-year-old president and chief\executive, had stepped down to focus on battling cancer just\seven months after assuming the top post at the world's largest\fast-food company.",2
19070,"Dent, Okun win as rain disrupts China Open Taylor Dent of the United States cruised past Australian qualifier Peter Luczak 6-3, 6-2 Tuesday at a rain disrupted China Open. Israel #39;s Noam Okun also took an easy 6-3, 6-2 win over Britain #39;s Arvind Parmar before rain set in at Beijing.",1
19071,Reliance denies any family row The chairman of India #39;s Reliance Industries has denied any family dispute over the ownership of the country #39;s largest private company.,2
19072,"Windows XP SP2 -- test your applications Learn about the plethora of security enhancements included in Windows XP Service Pack 2, as well as how these security features could impair the functionality of some applications.",3
19073,"MergerTalk: U.S. Distress Funds Eye Germany  NEW YORK (Reuters) - German banks, looking to put bad  investments behind them, are hanging 'For Sale' signs on  billions of euros in distressed loans in a move that's  attracting major U.S. vulture funds.",2
19074,"Kaif, Patel put India on top Shane Warne ran through the Indian tail as the hosts were dismissed for 376 with a lead of 141 runs in the first innings of the second Test in Chennai on Saturday.",1
19075,"NBA Brings Its Game to Beijing (AP) AP - The NBA has come to booming, basketball-crazy China  #151; but it doesn't expect to make any money soon. The league flew more than 100 people halfway around the world for its first games in China, featuring the Houston Rockets  #151; with Chinese-born star Yao Ming  #151; and the Sacramento Kings.",1
19076,"Yukos considers self-destruction Shareholders in Yukos are pondering liquidation or filing for bankruptcy, after deciding against a rescue plan for the embattled Russian oil firm.",2
19077,Bonds walks to new mark Barry Bonds broke his major league record for walks in a season and rookie Noah Lowry allowed four hits in seven innings plus last night in the San Francisco Giants ,1
19078,Parmalat files US lawsuit THE bankrupt Italian food group Parmalat said today its special administrator Enrico Bondi has filed a US lawsuit against Bank of America.,2
19079,Mutilated body of woman found FALLUJAH: US Marines yesterday found the mutilated body of what they believe was a Western woman during a sweep of a street in central Fallujah.,0
19080,Real coach Camacho quits Madrid - Real Madrid president Florentino Perez said on Monday he had accepted Jose Antonio Camacho #39;s resignation as coach and appointed his deputy Mariano Garcia Remon in a caretaker role.,1
19081,Last push for votes in Australia The two main contenders in Australia's federal election make their final pitches before Saturday's poll.,0
19082,"Gadget price declines slow for summer Consumer electronics prices still drop, mostly, but not so much.",3
19083,"Chile's Pinochet Hospitalized with Infection  SANTIAGO, Chile (Reuters) - Former Chilean dictator Augusto  Pinochet was hospitalized in Santiago on Wednesday with acute  respiratory infection.",0
19084,"Intel Looks to Get Back on Track After its recent delays and missteps, chip maker sets its sights on a dual-core future.",3
19085,"Australias Amcor ousts CEO amid cartel probe Australias Amcor ousts CEO amid cartel probe Amcor, the worlds top maker of plastic bottles, ousted its respected chief executive after finding some staff may have acted illegally to drive up box prices, knocking 8 percent off its shares.",2
19086,WHAT THE PAPERS SAY THE SUN: Glenn Hoddle is being lined up for a shock return to Southampton. Also: John Toshack has emerged as the No 1 choice to become Wales manager after Mark Hughes was named Blackburn #39;s new boss last night.,1
19087,"Pakistan Cricket mania fails to grip Lahorities LAHORE: Unlike the Pakistan-India historic cricket series, there is less public interest in the two back to back matches of the tri-national cricket series between Pakistan and Sri Lanka being played at Gadaffi stadium on Thursday and Saturday.",1
19088,"E-Mail Program Lacks 'Wow' Factor The Firefox browser has become an instant sensation, in just a few weeks gaining impressively against Microsoft Corp.'s market-leading but malware-beleaguered Internet Explorer.",3
19089,"A bargain hunter's paradise Massachusetts bargain hunters showed up in droves and shopped hard on yesterday's sales tax holiday, buying everything from treadmills and snow blowers to candles and chandeliers, and crediting the 5-percent tax break with bringing them into the stores.",2
19090,"GOP Congressmen Defiant on Intel Bill (AP) AP - Defying President Bush, Reps. Duncan Hunter and James Sensenbrenner  #151; who led opposition dooming legislation based on the Sept. 11 commission's recommendations  #151; said they won't change their minds without Senate concessions.",0
19091,"AMD Describes Dual-Core Chips, Performance SAN JOSE -- As expected, Advanced Micro Devices unveiled its dual-core architecture Tuesday at the Fall Processor Forum, along with its first performance estimates.",3
19092,Pinochet probed on bank accounts A Chilean judge questions former dictator Augusto Pinochet about secret US bank accounts.,0
19093,Dangerous Drugs The list of drugs include Meridia - a weight loss drug. Crestor- for reducing cholesterol. Accutane- an acne drug. Bextra- a painkiller.,2
19094,Ask Jeeves Joins Battle for Desktop Ask Jeeves today becomes the latest search engine to join the battle to organize the disparate information spread across users #39; computers.,3
19095,"Cycling: Perez wins consecutive stages after two-year drought GRENADA, Spain : Spain #39;s Santiago Perez, of the Phonak team, won his second consecutive stage on the Tour of Spain here following a two-year victory drought after the death of his fiancee.",1
19096,"Notes: Rotation questions for Torre Joe Torre and Mel Stottlemyre have an interesting week ahead of them, as they try to sort out the Yankees #39; starting rotation for the postseason.",1
19097,"For gamers, a midnight wait in line for  #39;Halo 2 #39; In just a few minutes,  quot;Halo 2 quot; would officially be released, and these gamers couldn #39;t wait to get their first taste of the most marketed, and perhaps most anticipated, video game ever.",3
19098, quot;I can take his punches quot; - Williams By Ant Evans in Las Vegas( pic by Mr Will/Hogan Photos): WBC heavyweight title challenger Danny Williams insists he #39;s completely unperturbed by champion Vitali Klitschko #39;s well-hyped punching power on the eve of their Mandalay Bay collision here Saturday ,1
19099,OCTOBER DEADLINE FOR BRITISH GP The British Racing Drivers Club have set a deadline of the end of October to save the British Grand Prix. The Silverstone race is on the provisional calendar but the BRDC are still to agree staging rights with F1 supremo Bernie Ecclestone.,1
19100,"New Human Species Discovered Description: Researchers report this week that they have found the remains of a group of small hominids that may be a new species of human -- one that may have existed on an island near Indonesia as late as 14,000 years ago.",3
19101,"Israel anxious to help moderate post-Arafat Palestinian leadership JERUSALEM, Nov 15 (AFP) - Israel is looking on anxiously at the unfolding struggle to fill the void left by Palestinian leader Yasser Arafat #39;s death, keen to assist moderate elements to ensure a peaceful transition of power.",0
19102,"Exelon Reportedly In Talks to Buy PSE amp;G Exelon (EXC:NYSE - news - research) is reportedly in advanced talks to buy New Jersey #39;s largest utility group, Public Service Enterprise Group (PEG:NYSE - news - research).",2
19103,"Haiti Death Toll Hits 691 After Storm GONAIVES, Haiti - The death toll across Haiti from the weekend deluges brought by Tropical Storm Jeanne rose to 691 Tuesday, with 600 of them in Gonaives, and officials said they expected to find more dead and estimated tens of thousands of people were homeless.    Waterlines up to 10 feet high on Gonaives' buildings marked the worst of the storm that sent water gushing down denuded hills, destroying homes and crops in the Artibonite region that is Haiti's breadbasket...",0
19104,"ANZ, Royal Group Join on Bank in Cambodia Australian bank ANZ and Cambodia #39;s Royal Group have teamed up in a \$18 million venture that will bring electronic banking to the impoverished Southeast Asian nation, company officials said Tuesday.",2
19105,"Australia win first men #39;s hockey gold Australia won the Olympic men #39;s hockey tournament for the first time in history on Friday, beating the Netherlands 2-1 with a golden goal.",1
19106,"Cambodia #39;s king abdicates as new political crisis looms Cambodia #39;s King Norodom Sihanouk announced his abdication while in self-imposed exile in Beijing, plunging the country Thursday into renewed political turmoil.",0
19107,"Private rocketship goes to space and back : MOJAVE, United States (AFP - A private manned rocketship blasted through the Earth #39;s atmosphere into space after a hair-raising corkscrew ascent on a flight aimed at capturing a 10-million-dollar prize.",3
19108,Rosie Jones Ready to Defend LPGA Title (AP) AP - Rosie Jones has the perfect plan to ease into retirement  #151; a second straight victory in this tournament.,1
19109,Airbus beats Boeing to \$6bn order from low-cost carriers Airbus landed another blow in its battle with rival aircraft maker Boeing with an order which could be worth up to \$6bn (more than 3bn).,2
19110,"William Shatner pledges USD 200k for Space Travel Traveling in space has been a desire for many since ages. Nevertheless, it only seems to be coming true in this millennium. Even though we are still years away from mass scale space tourism, the enthusiasm ",3
19111,"Body of NBC Executive's Son Believed Found  MONTROSE, Colo. (Reuters) - The body believed to be that of  NBC Sports Chairman Dick Ebersol's 14-year-old son was  recovered on Monday from under the wreckage of an aircraft that  crashed in western Colorado and killed two others, officials  said.",1
19112,"Ireland cracks down on net scams Ireland is taking  quot;extraordinary quot; measures to protect internet users from rogue dialler programs that hijack their modems and run up long-distance phone charges, the country #39;s telecom regulator says.",3
19113,"Gurkha Soldiers Win Right to British Citizenship Gurkhas, who have served with British army for nearly 200 years, won a landmark battle on Thursday to be able to settle in the UK and gain British citizenship.",0
19114,"Ratliff signs extension with Portland Portland, OR (Sports Network) - The Portland Trail Blazers signed center Theo Ratliff to a five-year contract extension on Tuesday.",1
19115,US balks at Mush #39;s Kashmir proposal Pakistan #39;s President Pervez Musharraf surprised many by suddenly suggesting new proposals to resolve the more than 50-year dispute over Kashmir and Jammu.,0
19116,"IDC: IT spending to grow 6 in 2005 In its annual predictions for the upcoming year, IDC predicted that worldwide IT spending would grow 6.1 in 2005, a year that will be marked by ""enormous turbulence"" as well as significant consolidation and realignment in several key sectors.",3
19117,"Former Microsoft exec joins open-source project One of the guys behind Microsoft's ""Halloween memo"" regarding Linux is now working on open-source media software.",3
19118,"Opinion: Microsoft  amp; Novell vs. Linux Yeah, you can say that Microsoft has their flaws, and commission companies produce white papers trying to prove that point, but at what point will consumers (in this issue, mainly IT professionals) begin understanding that the cost of employing a Unix ",3
19119,"Yahoo! Adding New Search Engine Tools Following a recent industry trend, Internet giant Yahoo Inc. (YHOO) is adding new search engine tools that will enable users to create personal folders and share their favorite links with others.",3
19120,"Exchange That Funky Gift Card If a plastic card that gives you credit for something you don't want isn't your idea of a great gift, you can put it up for sale or swap.",3
19121,"Desktop Search Tool Ups the Ante, Says Microsoft  quot;Our ambition for search is to provide the ultimate information tool that can basically answer any question you have, quot; says Yusuf Mehdi, vice president for the MSN Information Services and Merchant Platform division.",3
19122,"British Prime Minister in Sudan British Prime Minister Tony Blair is in Sudan #39;s capital, Khartoum, for talks with the country #39;s leaders expected to focus on the crisis in the western Darfur region.",0
19123,"Hammer Time for Computer Associates It's fall and the leaves aren't the only things starting to drop -- so are more executives who are falling from grace as swashbuckling accounting methods of the 1990s continue to come under the microscope of Uncle Sam. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/B&gt;&lt;/FONT&gt;",3
19124,"Former leader's secret life disclosed MEXICO CITY -- Nine months after he disappeared under a cloud of corruption allegations at home, former Guatemalan President Alfonso Portillo is living and working in the same Mexican city he fled two decades ago to avoid arrest on murder charges, the Associated Press has learned.",0
19125,Not exactly an idiotic signing This should give pause to anyone who thought the Red Sox might be interested in toning down their image as idiots: They've signed David Wells to a two-year contract late last night.,1
19126,"Simms doubtful; Griese to start TAMPA, Fla. - Chris Simms first NFL start lasted 19 plays, and it might be a while before he plays again for the Tampa Bay Buccaneers.",1
19127,"Philadelphia 76ers Team Report - November 17 (Sports Network) - The 76ers saw a three-game win streak come to an end on Tuesday night, falling 103-95 to the Seattle SuperSonics at the Wachovia Center.",1
19128,"Martha is now inmate #55170-054 NEW YORK (CNNfn) - The Bureau of Prisons has assigned Martha Stewart an inmate register number, 55170-054, and its inmate locator Web site says Stewart is  quot;in transit.",2
19129,"Rule number one: Be sure to save enough I feel that I #39;ve lost track of my 401(k) savings. I am 43 years old, earn \$115,000 annually, and usually receive a pay increase of about 4 percent annually ",2
19130,"Unions agree to Alitalia #39;s plan to split into two LONDON, September 24 (newratings.com) - Italian airline company, Alitalia (ALI.FSE), has reached an agreement with eight trade unions to support the plans to split the company into two separate entities, while the ninth and last union is expected to ",2
19131,Grid project puts unused PCs to work IBM and several of the world #39;s leading scientific and philanthropic groups this week launched a project that would put millions of PCs to work on research problems ranging from Alzheimer #39;s to disaster forecasting.,3
19132,"N.Korea says US overture a  quot;crafty trick quot; nuclear programmes, saying the US approach was a  quot;crafty trick quot; to win presidential election votes. ruled out fresh talks despite appeals from the other participants to come to the table.",0
19133,Police investigate Diouf incident Bolton striker El-Hadji Diouf is under police investigation for spitting at a child fan. Cleveland police said they were investigating an incident towards the end of Bolton #39;s ,1
19134,"Baltimore starts trash talk early The Eagles won #39;t even begin their preparations for Sunday #39;s game against the Baltimore Ravens until the players return to practice today, but Ravens linebacker Edgerton Hartwell already has fired the first salvos.",1
19135,British Economic Growth Slows British economic growth slowed considerably in the third quarter of 2004 due to poor performance in the industrial sector. Preliminary figures from the Office for National Statistics showed that gross domestic ,2
19136,US Airways seeks order to prohibit walkouts US Airways Group Inc. will seek a court injunction to prohibit a strike by disaffected unions that have threatened a walkout if a bankruptcy judge grants the airline's request to cancel their labor contracts.,2
19137,United fans wait for takeover news Manchester United fans may be in for an anxious wait before learning whether Malcolm Glazer intends to launch a takeover bid for the Old Trafford club.,1
19138,"Gordon Cooper, Original Project Mercury Astronaut, Dies at 77 L. Gordon Cooper Jr., one of the seven astronauts selected by the US space program for NASA #39;s first space project in 1959, has died at his Ventura, California home.",3
19139,"Arms Dealer Linked to Thatcher Escaped Death Sentence South African arms dealer Nick du Toit, who has been linked to Sir Mark Thatcher, was jailed for 34 years in Equatorial Guinea today for his part in a failed coup.",0
19140,"Mahathir obsolete: Anwar FREED former Malaysian deputy prime minister Anwar Ibrahim has lived up to his reputation for outspokenness, declaring on his first night out of jail that he was released because Malaysian Prime Minister Abdullah Badawi was  quot;ignoring quot; his predecessor ",0
19141,Epic contest brings out the class It was intense and committed without any of the brutishness that Manchester United employed to stop Arsenal #39;s unbeaten run of 49 league matches in October.,1
19142,"Europe dominate first day BLOOMFIELD HILLS, Michigan (AFP) - Colin Montgomerie quieted an American crowd and boosted holder Europe #39;s victory hopes with a 2-and-1 triumph over US stars Tiger Woods and Phil Mickelson to open the 35th Ryder Cup.",1
19143,"Microsoft E-Mail Looks Like Spam to Some Recipients (washingtonpost.com) washingtonpost.com - For a year, Microsoft Corp. has extolled the virtues of the Can-Spam Act, which Congress passed in late 2003 to crack down on purveyors of unwanted bulk e-mail. The company, with other Internet and marketing firms, helped craft the act and has sued several spammers under its provisions.",3
19144,"General alters stripes, India watches Washington, Oct. 4: The weekend reshuffle of Pakistan armys top brass offers a mixed bag for India at a time when New Delhi is banking on the army to advance a peace process which has eluded success in ",0
19145,"Update 1: Advance America Leads Busy Day for IPOs Check-cashing service Advance America Cash Advance Centers Inc. gained as much as 37 percent in its initial public offering Thursday, leading moderate advances for all but one of the day #39;s seven deals.",2
19146,"Martin Says Canada Certainly #39; Would Fund New Bombardier Plane Canadian Prime Minister Paul Martin pledged to help Bombardier Inc., the world #39;s No. 3 aircraft maker, develop its largest-ever plane should the company go ahead with the \$2 billion project next year.",2
19147,Cisco #39;s New Offerings Enhance SAN Extensions Companies that need to move storage data over long distances quickly and securely now have more options with the introduction of the MDS 9000 Multiprotocol Services Module and 9216i fabric switch from Cisco Systems Inc.,3
19148,"Dell gets down to CE business Dell is expected to expand its line of line of consumer electronics this week, possibly taking the wraps off of a challenger to Apple Computer #39;s iPod Mini music player.",3
19149,Wall Street takes heart from Fed #39;s upbeat economic outlook US STOCKS rose yesterday as investors were perked up by the Federal Reserves upbeat assessment of the economy and a continued drop in crude oil futures.,2
